CustomerId,Gender,Age,CreditScore,EstimatedSalary,HasCrCard,Exited
15656417,Female,39,582,192255.15,1,0
15649101,Male,40,601,173245.68,0,0
15781975,Male,34,708,121457.88,0,1
15700511,Male,42,708,104804.74,1,0
15770255,Female,33,797,69767.14,0,0
15643574,Male,26,682,178373.43,1,0
15595010,Female,39,694,99924.04,0,0
15580579,Female,40,490,49594.19,1,1
15748532,Male,42,828,186071.14,1,0
15773789,Female,38,594,77511.45,1,0
15600027,Male,33,579,54816.57,1,0
15620832,Female,35,723,61290.99,0,0
15568819,Female,42,619,191821.35,1,1
15748691,Female,30,794,156768.45,0,0
15583552,Male,44,674,73731.32,1,0
15588019,Male,28,418,122190.22,1,0
15713250,Male,33,502,123509.01,1,0
15569595,Female,50,678,8199.5,1,0
15794868,Male,40,599,14113.11,1,0
15576680,Male,29,736,51705.01,0,0
15613699,Female,60,430,161937.62,1,1
15609758,Female,45,537,120892.96,1,1
15762392,Male,30,683,65035.02,1,0
15693382,Male,31,828,164257.37,0,0
15791769,Female,29,691,51987.99,1,0
15712483,Female,28,608,10899.63,1,1
15636454,Female,60,691,177355.8,1,1
15710138,Male,39,718,63889.1,0,0
15571571,Female,31,680,176433.6,1,0
15638751,Female,41,838,81313.51,1,0
15598574,Female,31,695,13998.88,0,0
15796787,Male,46,681,5771.56,1,0
15615670,Male,36,762,42693.65,1,0
15705506,Male,38,751,90839.61,0,0
15599535,Male,28,678,54144.01,1,0
15768449,Female,37,634,184312.88,1,0
15725002,Male,37,749,20306.79,1,0
15611682,Male,37,590,128256.18,1,0
15749964,Female,27,610,182720.07,1,0
15678779,Male,33,502,4082.52,0,0
15752601,Female,40,578,102233.73,0,0
15758477,Female,32,547,132002.83,1,0
15629133,Female,27,579,126838.7,1,0
15604963,Male,39,661,181461.46,0,0
15796413,Male,46,794,195325.74,1,0
15812470,Male,61,719,29132.43,0,0
15587443,Female,69,728,131804.86,1,0
15689692,Male,19,598,173784.04,1,0
15779586,Female,46,822,26249.86,1,0
15667588,Female,40,670,182650.15,1,0
15624423,Male,28,850,196582.55,1,0
15591107,Female,68,723,141977.54,0,1
15748986,Male,42,705,55313.51,1,0
15793896,Male,40,677,62944.75,1,0
15620570,Male,43,736,72375.03,1,0
15727811,Female,47,661,188324.01,0,1
15707681,Male,38,501,133403.07,0,0
15702030,Female,29,516,157378.5,1,0
15673238,Female,59,517,101240.08,1,1
15604196,Male,32,766,102502.5,1,0
15769356,Female,23,520,37577.66,1,0
15665590,Male,46,541,83456.67,1,0
15572361,Female,34,790,199420.41,1,0
15667460,Male,31,797,24748.89,1,0
15654760,Male,40,811,121765.0,1,0
15632669,Female,32,722,113666.48,1,0
15613673,Male,28,675,134110.93,1,0
15698522,Male,39,660,183095.87,1,0
15741633,Male,32,566,159891.03,1,0
15674583,Male,25,768,8316.19,1,0
15665374,Female,31,610,63736.36,0,0
15588854,Female,31,715,94715.24,1,0
15810716,Male,42,750,68695.38,1,0
15776921,Male,45,431,36899.62,0,0
15569394,Male,24,704,182775.08,1,0
15788215,Female,30,535,62390.59,0,1
15641007,Female,38,614,76042.48,1,0
15594651,Male,38,748,70956.75,0,0
15575146,Male,51,492,67311.12,1,0
15608916,Male,40,573,110454.46,1,0
15666297,Female,53,706,88479.02,0,1
15598586,Male,31,680,122639.73,1,0
15665014,Male,36,458,79723.78,1,0
15701738,Male,44,612,97677.52,1,1
15650591,Male,50,809,100720.02,1,1
15652667,Male,39,590,104730.52,1,0
15679622,Male,35,602,22499.29,1,0
15730150,Male,37,540,28257.89,1,0
15813192,Male,25,494,109988.09,0,0
15606554,Male,29,797,149991.32,0,0
15611794,Male,61,526,45180.8,1,0
15672357,Male,38,631,181605.85,1,0
15711759,Female,29,576,126469.09,1,0
15615296,Male,39,405,160810.85,1,1
15699294,Male,30,555,88146.86,0,0
15788634,Female,37,750,88333.74,0,0
15660871,Male,28,665,90174.83,1,0
15618258,Male,37,640,81298.09,1,0
15722535,Female,33,457,60013.17,0,0
15711977,Male,36,695,100940.91,1,0
15690169,Male,31,645,12599.94,1,1
15790689,Male,32,647,128590.73,1,0
15665181,Male,25,808,23180.37,0,0
15633608,Male,33,641,55796.83,1,1
15805261,Male,29,700,152097.02,0,0
15740356,Male,26,660,162443.05,0,0
15808223,Male,41,615,55551.26,1,0
15769980,Female,40,705,109496.69,1,0
15675450,Male,48,718,72105.63,1,0
15776494,Male,61,754,41815.22,1,1
15592412,Male,45,713,74005.04,1,1
15777452,Female,46,587,70224.34,0,0
15692258,Male,31,569,145528.22,0,0
15791045,Female,38,568,124486.28,0,0
15807889,Male,74,634,10078.02,1,0
15602043,Female,46,770,164967.21,0,0
15807335,Female,64,676,91149.48,1,0
15629985,Female,47,723,103379.31,0,1
15679453,Female,39,614,128049.34,1,1
15637315,Female,41,601,54342.83,1,0
15691513,Male,60,592,13614.01,1,1
15622289,Female,36,605,35521.63,0,0
15715184,Female,31,752,40496.72,1,0
15702801,Female,29,677,91903.9,0,1
15719931,Male,31,850,178667.7,1,0
15806081,Female,48,608,32202.61,1,0
15796336,Female,34,786,117034.32,1,0
15647306,Female,29,777,163746.09,1,1
15742369,Male,31,667,20346.69,1,0
15655859,Male,35,848,84710.65,1,0
15675650,Female,39,486,120531.31,0,0
15574119,Female,64,598,152273.57,1,0
15754168,Female,40,506,144345.58,1,0
15763029,Male,46,612,96961.0,1,1
15765048,Male,30,545,170307.43,1,0
15786215,Male,56,793,29880.99,1,0
15707559,Female,30,682,195104.91,1,0
15582129,Male,62,517,187756.24,1,1
15687540,Male,32,684,67599.69,0,0
15787196,Male,46,692,105983.09,1,0
15670898,Female,60,740,25980.42,0,1
15775433,Male,71,666,112222.64,1,0
15700693,Male,68,693,59864.96,1,0
15677955,Male,33,757,42581.09,1,0
15570086,Male,18,684,4777.23,0,0
15794875,Male,35,691,178038.17,0,0
15673591,Male,44,842,128521.16,0,1
15631756,Female,35,482,109029.72,0,0
15757617,Male,55,735,2267.88,1,0
15612729,Female,63,681,55054.48,1,0
15637857,Female,31,616,76456.17,0,0
15681007,Female,35,850,75478.95,1,1
15593622,Male,43,635,179144.54,0,0
15629273,Male,42,638,193471.74,1,1
15765846,Female,31,820,103570.8,1,0
15596013,Female,58,694,102628.56,0,1
15722473,Male,41,713,55772.04,1,0
15774936,Male,41,543,192070.16,1,1
15685640,Female,41,649,144808.37,1,0
15566563,Female,30,777,5008.23,1,1
15768746,Male,33,561,173680.39,0,0
15689952,Male,41,724,115753.94,0,0
15725906,Female,51,665,38928.48,1,1
15634501,Male,60,441,174381.23,0,0
15571940,Male,22,579,49829.8,1,0
15741643,Male,35,777,76169.68,1,0
15806822,Female,36,739,133465.57,0,0
15701166,Male,40,660,38761.61,1,0
15718531,Female,35,554,176779.46,1,0
15628308,Female,24,850,13159.9,1,0
15585287,Female,35,842,48217.97,1,1
15781619,Female,38,785,134964.85,1,1
15805162,Male,25,550,184221.11,1,0
15588535,Female,39,750,19264.33,0,0
15775307,Female,38,490,92797.23,1,0
15777616,Male,28,605,33114.24,1,0
15692291,Female,42,563,154347.95,1,1
15680843,Male,34,675,184842.21,1,0
15606232,Female,36,621,155743.48,1,0
15641585,Male,40,850,88815.25,0,0
15684358,Male,41,711,193747.57,1,0
15806389,Female,55,549,116548.02,0,1
15641860,Male,34,764,166324.79,1,1
15814237,Male,30,627,40199.01,1,0
15808780,Female,34,850,51919.04,0,0
15767064,Female,36,614,73329.08,1,0
15751177,Female,44,685,145387.05,1,1
15613427,Female,49,683,140763.18,0,0
15647259,Male,35,643,67979.35,0,0
15748660,Female,49,561,133051.64,1,1
15726695,Female,20,601,86791.9,1,0
15757473,Female,27,766,47579.25,0,0
15809509,Male,29,699,151623.71,1,0
15715512,Male,29,850,164039.51,1,0
15614168,Female,50,792,16528.4,1,1
15679818,Male,67,636,66753.1,0,1
15609928,Male,43,850,19244.58,0,0
15731246,Male,40,628,103832.58,1,0
15685243,Female,63,736,502.7,0,0
15638730,Female,21,711,1408.68,0,0
15697034,Female,22,583,5985.36,0,0
15699225,Male,46,757,37460.05,1,0
15677387,Female,33,749,30396.43,0,0
15759184,Male,34,705,2498.67,1,0
15595991,Male,54,585,55346.14,1,0
15681332,Female,43,437,148330.97,1,1
15756299,Female,64,741,59237.72,1,0
15750547,Male,26,738,48644.94,1,0
15566380,Female,33,586,140759.03,1,0
15675963,Female,57,627,107712.42,1,0
15674671,Male,76,551,181718.73,1,0
15621466,Male,38,606,37054.65,0,0
15607176,Male,22,674,173940.59,1,0
15570299,Female,31,584,99298.8,1,0
15613197,Male,40,590,62933.03,1,0
15798885,Male,56,585,55287.84,1,0
15714883,Female,25,508,48197.06,0,0
15604497,Male,44,458,178642.73,1,0
15773949,Female,36,692,8282.22,1,0
15774164,Male,33,502,33300.56,1,0
15774127,Male,46,518,76515.79,1,0
15619016,Male,46,660,33680.56,1,0
15795759,Female,52,698,168886.39,1,1
15798844,Male,54,678,191746.23,0,1
15717962,Male,63,773,93091.02,1,0
15691504,Female,52,619,23904.52,0,0
15693893,Male,59,684,15807.07,0,0
15672499,Male,34,635,83773.02,1,0
15750410,Female,25,680,90162.35,1,0
15568904,Male,34,608,36639.25,1,0
15649033,Female,55,603,139469.11,1,1
15780989,Male,43,579,198402.37,1,1
15771059,Female,34,756,194584.48,0,0
15687852,Male,30,611,159629.64,0,0
15695280,Male,24,532,34231.48,0,0
15592751,Female,63,684,69643.31,1,1
15598338,Female,33,647,90270.16,0,0
15735784,Male,38,583,47848.56,1,0
15629128,Male,42,774,162865.52,1,0
15642870,Male,58,677,168650.4,0,0
15637977,Male,25,542,54372.37,0,0
15600792,Male,29,613,133897.32,0,0
15576131,Male,40,666,147878.05,1,0
15686588,Female,28,777,118313.38,0,0
15761018,Male,50,581,181224.24,1,1
15616029,Male,32,705,7921.57,1,0
15761149,Female,44,673,5708.19,0,0
15802758,Female,23,594,56756.52,1,1
15647838,Female,51,648,4121.04,1,1
15735968,Male,41,605,97213.09,0,0
15581286,Female,40,734,12799.23,1,0
15625445,Female,36,572,50400.32,0,0
15600173,Female,33,595,41447.86,1,0
15635143,Male,42,749,185543.35,0,0
15664849,Male,46,573,189988.65,0,1
15762455,Male,33,624,170819.01,0,0
15797165,Male,56,703,85547.33,0,1
15788189,Female,41,665,137037.97,1,0
15780492,Male,42,648,19283.14,1,0
15678497,Male,48,850,169425.3,1,1
15588560,Female,32,569,132038.65,1,0
15606003,Female,21,566,3626.47,1,0
15611756,Female,47,537,50881.51,1,0
15789563,Female,46,706,149170.25,1,1
15702416,Male,43,734,182505.68,0,0
15766288,Female,36,586,194072.56,1,1
15667633,Female,38,612,9209.21,1,0
15622774,Male,34,648,167931.81,1,0
15755416,Female,27,557,123096.56,1,0
15769915,Female,20,643,3965.69,1,0
15643908,Female,49,433,87711.61,1,0
15627395,Male,41,643,49667.28,1,0
15679663,Female,36,488,136675.22,1,0
15651581,Male,68,758,35865.44,1,1
15596379,Male,39,743,26136.13,0,0
15746674,Female,47,730,33373.26,1,1
15801256,Male,49,746,10096.25,0,0
15663808,Female,59,666,188782.3,1,0
15598521,Female,33,580,79775.19,0,0
15621457,Male,27,850,152740.16,0,0
15764726,Male,22,563,5791.85,0,0
15646374,Female,28,766,13182.43,1,0
15716501,Male,32,659,187551.24,0,0
15589948,Male,28,607,110560.14,1,0
15811343,Male,35,644,63795.62,1,0
15659677,Male,47,746,62086.62,1,0
15594436,Male,33,588,12483.56,1,0
15748995,Male,30,691,10963.04,0,0
15677062,Female,38,666,8247.0,1,0
15697201,Female,46,640,156260.08,1,0
15666453,Female,29,611,26927.69,1,0
15693771,Female,45,651,84782.42,1,1
15569867,Female,29,529,19842.11,1,0
15711602,Female,36,676,95393.43,1,0
15717736,Female,46,639,133995.59,1,0
15750441,Male,36,782,108003.38,0,0
15732791,Male,32,641,99154.86,1,0
15775104,Female,38,697,49503.5,1,0
15757607,Male,45,623,196533.72,1,1
15793070,Female,41,494,188426.13,1,1
15760456,Female,38,731,171340.68,1,1
15665385,Male,44,657,79071.89,1,0
15612418,Female,38,744,20940.76,0,0
15727138,Male,46,774,34774.26,1,0
15732061,Female,45,850,6865.41,0,1
15776051,Female,45,551,51143.43,1,0
15616530,Male,36,638,47031.4,0,1
15632344,Female,42,792,47160.01,1,0
15744979,Female,36,666,158666.99,0,0
15745433,Female,30,716,65464.66,0,0
15683657,Female,31,594,78255.86,1,0
15718572,Male,57,600,103548.25,1,0
15665783,Male,49,565,89609.26,1,0
15652782,Male,48,678,193476.04,0,0
15707025,Female,31,648,5199.02,1,0
15647807,Male,40,642,52827.51,1,0
15718281,Male,67,706,86507.88,1,1
15660571,Male,43,668,100423.88,1,0
15727857,Male,41,635,175611.5,1,0
15639252,Male,30,603,19282.85,1,0
15628144,Female,72,635,27448.33,0,0
15683560,Female,40,642,183963.34,1,0
15653275,Female,54,785,45113.92,1,1
15622182,Female,28,628,110776.01,1,0
15613962,Female,38,499,183042.2,0,0
15618437,Male,34,567,161571.79,0,0
15783338,Male,32,449,166692.03,1,0
15764491,Male,35,701,71173.64,1,0
15712960,Male,37,613,5353.12,0,0
15688157,Female,39,683,86019.48,1,0
15579287,Male,35,581,86383.82,0,0
15570931,Male,61,620,31641.52,0,1
15615177,Male,28,561,70548.96,1,0
15809906,Male,26,558,24411.02,1,0
15652169,Male,35,642,122254.86,0,0
15649450,Male,24,805,186035.72,1,0
15777179,Male,35,687,73133.82,0,0
15803538,Male,56,695,187734.49,1,1
15610936,Male,33,562,111590.35,1,0
15590094,Male,38,613,15859.95,0,0
15572706,Male,37,589,61324.87,1,0
15634564,Male,31,593,176868.89,1,0
15684296,Male,34,714,98896.06,0,0
15702293,Female,35,588,108739.15,1,0
15642099,Male,39,679,12266.06,1,0
15773273,Male,38,730,163317.5,1,0
15613337,Male,47,833,182247.77,1,0
15800482,Female,33,586,168261.4,1,0
15732644,Female,54,567,158590.66,1,1
15713426,Male,30,637,102566.46,1,1
15640789,Male,38,711,141827.83,1,0
15598892,Male,30,828,161671.15,0,0
15606436,Male,38,500,192013.23,0,0
15751227,Male,47,807,127875.1,0,0
15812365,Male,40,850,60811.56,1,0
15616088,Female,70,782,131177.22,0,0
15803886,Male,31,629,130862.11,1,0
15587311,Male,33,582,72970.93,0,0
15617401,Male,22,468,28123.99,1,0
15775886,Male,36,670,140754.19,1,1
15807305,Male,39,805,166650.32,0,0
15761717,Male,26,720,45507.24,1,0
15628008,Female,29,781,112202.64,0,0
15583755,Male,33,592,37140.2,1,0
15661409,Female,42,542,178256.58,1,1
15774250,Male,42,532,100982.93,1,1
15681476,Female,39,520,109626.13,0,1
15654870,Female,45,759,99251.24,1,0
15790448,Female,35,473,143345.69,1,0
15785326,Female,35,639,59653.03,1,0
15592854,Male,25,705,196864.61,0,0
15617486,Male,52,530,109960.4,0,1
15806796,Female,33,516,127256.7,1,0
15644699,Female,40,850,1099.95,1,0
15622305,Female,33,746,146192.4,1,0
15608209,Male,33,622,48553.77,1,0
15626898,Male,30,743,144407.1,0,0
15644297,Male,38,732,195760.53,1,0
15731569,Male,81,850,44827.47,1,0
15582149,Female,34,850,88743.99,1,0
15802483,Male,34,686,88837.11,1,0
15686999,Female,40,556,62112.7,1,0
15772479,Male,37,673,163563.07,0,0
15778884,Female,38,809,174800.31,1,0
15623630,Female,56,634,42429.88,0,1
15774316,Male,37,630,82647.65,1,0
15695097,Female,30,564,134175.15,0,0
15645404,Female,51,625,92243.94,1,1
15750574,Female,34,677,6175.53,1,0
15636812,Male,40,583,29213.63,0,0
15712068,Male,45,592,67214.02,0,0
15652030,Male,49,637,169037.84,1,1
15577398,Male,30,850,188809.23,1,0
15756848,Male,42,633,79408.17,0,0
15806929,Male,36,751,89222.66,1,0
15656005,Male,31,592,86079.67,1,0
15722632,Male,50,716,12944.17,1,1
15794356,Male,42,641,166516.84,1,0
15659656,Male,35,849,126419.8,0,0
15588341,Male,47,647,89103.05,0,0
15709142,Female,30,608,132973.17,1,0
15627042,Female,26,555,93122.41,1,0
15627517,Male,27,497,167522.19,0,0
15803032,Male,38,599,157239.6,0,0
15665129,Male,33,545,107429.71,0,0
15628272,Female,36,774,75304.09,1,0
15678206,Male,46,464,182944.47,1,0
15678427,Female,27,696,5983.7,1,0
15678067,Male,45,667,163655.01,0,0
15793331,Male,32,812,89385.92,1,0
15699532,Male,51,516,168773.54,0,0
15605827,Male,39,645,96864.36,0,0
15643635,Male,32,664,134455.84,0,0
15787710,Female,39,427,28368.37,1,0
15614137,Female,40,685,103898.59,1,0
15754494,Female,33,585,63239.65,1,0
15713440,Female,21,519,170138.68,1,1
15803479,Female,67,708,3837.08,0,0
15709639,Female,22,717,92977.75,1,0
15601719,Male,24,465,191368.37,1,0
15772482,Male,28,829,104889.2,1,1
15591489,Male,26,826,60285.3,0,0
15629002,Male,36,747,180693.61,1,0
15798053,Male,32,707,126475.79,1,0
15753895,Male,37,590,133535.99,0,0
15595426,Male,57,603,87412.24,1,1
15645815,Male,45,615,164886.64,1,0
15632848,Female,36,634,116238.39,1,0
15703068,Male,41,716,138051.19,1,0
15791513,Male,41,647,101617.64,1,1
15587210,Female,44,591,1985.41,1,0
15793803,Male,34,574,165626.6,0,0
15787756,Male,51,467,177784.68,1,1
15723437,Female,35,701,65765.22,1,0
15702715,Female,34,747,50759.8,1,0
15809872,Male,32,650,163216.48,1,0
15644295,Female,39,731,74850.93,1,0
15778694,Female,26,638,23491.09,1,0
15759555,Male,41,569,134272.57,1,0
15631406,Male,50,459,155721.15,1,0
15616676,Male,23,632,147230.77,1,1
15771154,Female,73,683,133210.44,1,0
15669491,Female,46,850,18986.12,1,0
15697691,Female,41,512,100507.81,1,0
15665180,Female,31,616,59346.4,1,1
15752588,Male,36,664,95372.64,1,0
15743051,Male,30,694,31805.49,1,0
15571873,Male,24,655,51959.82,1,0
15679743,Female,33,607,130824.57,0,0
15769412,Male,39,684,157694.76,0,1
15775124,Male,37,763,933.38,1,0
15732113,Male,50,671,2560.11,0,0
15578141,Male,38,592,12905.89,1,1
15595874,Female,36,666,176692.87,1,0
15755642,Male,34,667,102908.63,1,0
15576526,Male,36,850,41291.05,0,0
15792489,Male,42,622,119127.06,1,0
15733705,Female,30,577,126434.61,0,0
15807221,Male,21,555,103901.35,0,0
15573045,Male,62,547,85153.0,1,0
15756824,Female,50,613,12493.61,1,0
15773520,Female,43,672,167336.78,1,0
15627439,Female,36,624,186180.42,0,0
15701439,Female,50,698,88566.9,1,1
15785352,Male,37,606,172526.9,0,1
15616525,Male,31,720,137985.69,0,0
15717489,Male,23,835,19793.73,1,1
15795737,Female,47,771,107874.39,1,0
15693877,Female,47,811,171995.34,0,0
15576111,Male,33,734,61829.89,1,0
15595713,Male,33,548,31728.35,1,0
15808868,Female,31,652,155221.05,0,1
15708193,Male,33,707,130866.95,0,0
15697801,Female,56,605,62199.78,1,1
15770121,Female,34,623,24255.21,1,0
15800524,Male,29,686,64679.07,1,0
15686236,Female,47,525,88120.78,1,1
15659807,Male,41,657,66463.62,1,0
15736078,Female,33,730,15142.1,1,1
15620836,Female,34,816,102908.91,1,0
15698184,Female,50,484,48170.57,0,0
15717643,Female,34,728,11597.69,1,0
15776596,Female,39,730,172450.04,1,1
15814757,Male,31,477,184061.17,0,0
15812607,Female,46,663,21038.58,1,1
15663888,Male,34,549,109538.35,1,0
15748882,Male,29,714,129192.55,1,0
15690829,Male,49,430,146516.86,1,1
15695819,Male,43,504,181430.91,1,0
15696834,Female,29,530,121451.21,0,0
15797710,Male,29,619,131712.51,0,0
15700654,Male,44,617,53294.17,1,0
15583764,Male,31,791,96546.55,0,0
15688849,Male,48,609,184524.65,1,1
15661473,Male,51,780,195259.31,1,1
15601030,Female,34,777,172618.52,1,0
15789557,Female,27,817,59259.44,1,0
15745250,Male,58,850,25899.21,0,1
15590349,Female,36,732,3749.0,0,1
15741693,Male,40,693,101918.96,1,0
15618446,Female,50,576,57802.62,1,0
15766552,Male,37,643,142454.77,0,0
15668775,Male,47,757,143829.54,1,0
15757895,Male,30,569,44114.88,0,0
15774551,Male,36,772,186948.35,1,0
15684011,Male,29,576,173629.78,0,0
15736146,Male,28,608,49133.45,1,0
15656286,Male,33,794,178122.71,0,0
15774847,Male,50,593,20893.61,0,0
15619340,Male,38,597,41303.29,1,0
15815656,Female,39,541,199808.1,1,1
15623357,Male,24,692,180490.53,0,0
15601324,Female,48,697,87400.53,1,0
15715510,Male,29,768,73686.75,1,0
15663770,Male,38,802,172497.73,1,0
15779267,Male,47,584,89286.29,1,0
15597957,Male,66,614,180082.7,0,0
15584620,Female,36,850,22102.25,1,1
15750772,Female,38,671,76068.95,0,0
15706557,Female,52,626,32159.46,1,1
15594391,Female,68,770,159557.28,0,1
15661656,Male,38,633,107673.35,1,0
15631217,Male,40,663,33607.72,0,0
15588955,Female,43,581,141035.65,1,1
15758252,Female,45,561,115719.08,0,0
15740223,Male,51,479,86128.21,1,1
15805413,Female,31,769,147668.64,1,0
15635116,Male,60,659,177480.45,1,1
15764892,Female,51,590,190937.09,1,0
15795936,Male,50,560,84531.79,1,0
15655232,Male,35,437,161133.4,1,0
15640133,Female,34,661,185555.63,1,0
15751524,Female,36,677,33075.24,1,0
15670552,Female,31,560,39806.75,1,0
15623966,Female,35,578,26389.92,0,0
15752193,Male,34,421,12162.76,1,0
15607269,Female,49,492,167237.94,1,0
15700752,Female,32,545,52067.37,1,0
15777901,Female,43,640,184006.36,1,1
15639117,Female,34,624,582.59,1,1
15720203,Male,28,577,143274.41,1,0
15586236,Male,31,704,54474.48,1,1
15676645,Male,45,523,121428.2,1,0
15715988,Male,35,793,79704.12,1,0
15603749,Female,53,564,41055.71,1,1
15608956,Male,33,711,41590.4,0,0
15733872,Female,33,791,54019.93,0,1
15666982,Female,38,629,76053.07,1,0
15602647,Male,39,729,184977.2,1,1
15623063,Male,35,651,127678.95,1,1
15682928,Male,39,695,1243.97,1,0
15729246,Male,31,847,76326.67,1,0
15588928,Male,47,704,145338.61,1,0
15803352,Male,33,613,57751.21,1,0
15607485,Female,29,692,138880.24,0,0
15656249,Female,34,720,136120.29,1,0
15761783,Male,41,577,167621.18,1,0
15716605,Female,24,710,173276.62,1,0
15757425,Female,38,716,99661.46,1,0
15603096,Male,33,410,66333.56,0,1
15588580,Female,36,584,70240.79,1,0
15770539,Male,30,792,113553.42,1,0
15572022,Female,36,605,690.84,0,0
15571843,Male,24,486,98802.76,1,0
15752502,Male,41,615,130661.95,0,0
15609058,Male,23,676,116378.82,0,0
15775108,Male,34,571,186052.15,0,0
15708904,Female,37,850,100101.06,0,0
15600086,Male,48,717,169952.82,1,0
15814675,Female,39,642,61792.76,1,1
15572777,Male,47,780,37973.13,1,0
15585106,Female,38,492,188974.81,1,0
15738936,Male,29,760,86334.64,0,0
15750970,Male,40,500,152845.99,1,0
15725772,Female,36,654,146652.11,1,0
15692106,Female,25,606,45482.04,1,1
15791533,Male,42,367,168816.73,1,1
15715715,Male,38,799,59297.34,1,0
15785576,Male,71,434,125848.88,1,0
15798834,Female,32,719,76264.27,0,0
15744127,Female,37,641,3939.87,1,0
15637427,Female,25,461,15306.29,1,0
15576990,Female,25,790,58214.79,1,0
15615352,Male,31,588,35877.03,0,0
15647333,Male,27,621,21254.06,1,0
15572050,Male,48,768,24533.89,1,1
15581370,Male,38,681,23531.5,1,0
15813503,Male,37,606,89099.18,1,0
15769783,Male,37,542,807.06,1,0
15793135,Female,24,713,121592.5,1,0
15599182,Female,33,597,4700.66,1,0
15689517,Male,27,635,161909.95,1,0
15641366,Male,61,599,90389.61,0,1
15588859,Female,44,496,2919.21,1,1
15732293,Male,31,759,99086.74,1,0
15568032,Male,31,757,163170.32,1,0
15623525,Male,31,564,72757.33,1,0
15606601,Female,22,561,73286.8,1,0
15800811,Male,40,702,146056.29,0,0
15610711,Female,40,678,167673.37,0,0
15809654,Female,46,707,146011.55,1,0
15576077,Female,27,610,103381.47,0,0
15643378,Male,42,744,83022.92,1,0
15566790,Male,28,598,46041.08,0,0
15774402,Male,36,562,182843.24,0,0
15694641,Female,59,621,171364.18,1,0
15605916,Female,50,659,183399.12,1,1
15812356,Female,40,722,152883.95,0,0
15644179,Female,39,606,50560.45,1,1
15771674,Female,39,603,54702.66,1,0
15623314,Female,59,506,78365.75,1,0
15613292,Male,21,715,68666.63,1,0
15813871,Male,47,690,151375.73,1,0
15759480,Female,40,644,19959.67,1,0
15587712,Male,36,589,26955.72,1,0
15671165,Female,66,592,76267.59,1,0
15620746,Male,42,632,100998.5,1,0
15706537,Female,59,577,191070.01,0,0
15589312,Male,30,588,176858.5,0,0
15741180,Male,54,617,45325.26,1,0
15733888,Female,36,668,190958.48,1,1
15798532,Male,32,810,78896.59,0,0
15577359,Male,47,767,121964.46,1,1
15614936,Female,49,718,11144.4,0,0
15747647,Female,27,589,144181.48,1,0
15588566,Male,33,778,32757.55,1,0
15570141,Female,34,724,80320.3,1,0
15800793,Female,39,477,185830.72,1,0
15572415,Male,34,580,160095.31,1,0
15635125,Male,63,566,52198.84,1,0
15636551,Female,29,711,31811.44,1,0
15600912,Male,32,706,104181.78,1,0
15768476,Male,31,703,67667.19,1,0
15650266,Male,39,679,193974.47,1,0
15621004,Male,32,603,198055.94,1,1
15748352,Male,34,598,43249.67,0,0
15788920,Female,32,836,55218.02,1,0
15743236,Female,61,687,131305.37,1,1
15637717,Male,41,704,43117.1,1,0
15635500,Male,75,605,186655.11,0,0
15634792,Female,40,516,33266.29,0,0
15607560,Female,39,572,555.28,1,0
15727177,Male,42,557,150944.31,1,1
15774358,Male,59,443,72846.58,1,1
15791304,Male,25,604,35279.74,1,0
15603328,Male,27,483,2101.89,1,0
15804937,Male,50,702,94949.84,0,0
15804142,Female,57,670,99061.75,1,1
15608845,Female,38,804,74692.06,1,0
15702434,Female,30,850,116692.8,1,0
15632609,Female,39,554,32824.15,1,0
15603550,Female,37,588,139607.61,1,0
15755239,Male,32,758,115525.13,1,0
15670528,Male,43,787,20955.03,1,1
15732704,Male,25,582,52341.15,1,0
15589019,Female,33,633,159813.18,1,0
15677796,Male,47,766,169935.46,1,1
15760177,Male,37,564,146033.52,1,0
15636595,Male,37,602,153122.73,0,0
15737275,Male,39,649,60335.24,1,0
15672905,Female,40,679,163757.29,1,0
15753955,Male,34,639,156648.81,0,0
15708504,Male,50,790,176471.78,1,1
15592451,Male,32,565,5388.3,1,0
15790455,Female,50,478,93332.64,0,1
15572174,Male,29,825,71192.82,0,0
15656330,Female,32,528,170309.19,1,0
15569626,Male,35,577,109794.31,1,0
15608726,Male,24,663,166310.82,1,0
15637366,Female,25,505,126728.27,1,0
15778049,Male,29,633,30338.94,0,0
15727421,Female,38,586,37935.83,1,0
15688865,Female,35,850,25329.48,0,0
15751032,Female,37,629,49676.33,0,0
15734737,Male,56,744,169498.61,1,0
15746515,Male,36,750,26500.29,1,1
15664311,Male,28,637,166458.41,1,0
15708139,Female,40,575,181294.39,1,0
15768574,Male,58,671,21768.21,1,0
15738018,Male,40,571,72849.29,0,0
15699753,Male,41,590,24499.97,1,0
15703199,Male,38,619,98994.92,0,0
15627830,Female,30,640,141446.01,0,0
15570855,Male,38,670,77864.41,1,0
15772503,Female,33,737,115115.32,1,0
15584453,Male,32,555,168605.96,0,0
15710111,Male,33,742,38550.4,0,0
15618562,Female,40,618,160618.61,1,1
15706764,Female,35,560,3701.63,1,0
15798737,Male,38,654,88659.44,1,0
15712608,Female,42,787,44273.91,0,0
15636736,Female,53,611,156495.39,0,1
15703544,Male,34,559,182988.94,1,0
15815645,Male,37,481,175082.2,1,0
15705739,Male,32,753,148811.14,1,0
15709643,Male,32,675,85901.09,1,0
15669805,Female,31,748,199255.32,1,0
15737489,Female,46,610,107973.44,0,0
